SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500165,KANSAI NERO ,A ,Q,501.25,509.30,497.80,500.40,503.00,500.85,332,5875,2955100.00,
500166,GOODRICKE   ,X ,Q,336.00,347.10,335.10,345.75,345.75,337.95,91,3499,1202829.00,
500168,GOODYEAR (I),B ,Q,1209.95,1225.00,1200.10,1217.55,1217.55,1204.75,325,3543,4284095.00,
500170,GTN INDUS   ,B ,Q,14.85,14.85,14.85,14.85,14.85,14.15,1,100,1485.00,
500171,GHCL LTD    ,A ,Q,281.00,287.00,281.00,283.10,283.10,280.30,228,9058,2566346.00,
500173,GUJ.FLOURO  ,B ,Q,829.60,837.95,817.00,824.55,817.00,820.10,227,3122,2576305.00,
500179,HCL INFOSYS ,A ,Q,54.10,54.75,53.65,53.85,53.85,54.15,1327,333340,18031681.00,
500180,HDFC BANK   ,A ,Q,1922.50,1941.20,1919.15,1938.50,1938.00,1922.70,2650,48885,94654383.00,
500182,HEROMOTOCO  ,A ,Q,3789.00,3804.00,3760.35,3788.30,3788.30,3782.40,729,6622,25118007.00,
500183,HIMACHAL FUT,A ,Q,27.45,27.85,27.15,27.50,27.50,27.60,1109,623020,17127053.00,
500184,HSCL        ,B ,Q,148.35,150.00,147.55,148.85,148.85,146.85,919,122919,18235686.00,
500185,HIND.CONSTN.,A ,Q,25.15,25.65,25.10,25.30,25.30,25.25,1115,650929,16483090.00,
500186,HIND.OIL EXP,B ,Q,119.15,125.25,119.15,124.40,124.40,118.00,2324,340293,41711465.00,
500187,HSIL        ,B ,Q,399.50,404.90,397.65,401.10,401.10,395.40,182,3414,1371088.00,
500188,HINDUS.ZI   ,A ,Q,314.60,317.75,310.65,313.55,313.00,314.55,827,81949,25699536.00,
500189,HINDUJA VENT,B ,Q,725.90,835.30,720.75,823.40,823.40,716.05,694,9047,7299200.00,
500191,HMT LTD.    ,Z ,Q,28.10,30.50,28.10,30.50,30.50,29.55,16,2183,65388.00,
500192,PRAG BOSIMI ,XT,Q,3.50,3.50,3.40,3.50,3.50,3.34,8,5762,20067.00,
500193,HOTEL LEELA.,B ,Q,18.30,18.95,18.25,18.45,18.45,18.40,245,100778,1876939.00,
500199,I.G.PETRO   ,B ,Q,739.75,758.85,726.85,750.55,747.55,722.65,202,4015,2990305.00,
500201,IND.GLYCOLS ,B ,Q,521.40,528.00,514.25,523.65,523.65,516.10,1136,58254,30322466.00,
500206,MARGO FIN   ,XT,Q,16.00,16.00,16.00,16.00,16.00,15.85,1,100,1600.00,
500207,INDO RAMA   ,B ,Q,34.75,34.75,34.00,34.25,34.25,34.45,72,15445,528118.00,
500209,INFOSYS LTD ,A ,Q,1129.90,1129.90,1106.80,1110.95,1110.95,1129.30,7851,167351,186542193.00,
500210,INGERSOLL   ,B ,Q,695.00,704.55,695.00,697.70,697.70,692.70,79,1681,1177746.00,
500211,INSILCO LTD.,X ,Q,24.85,25.80,24.50,24.90,24.90,23.90,74,19680,493364.00,
500212,INTEG.FIN.SE,XT,Q,36.20,36.20,36.20,36.20,36.20,34.50,1,250,9050.00,
500213,INTER.TRAVEL,X ,Q,190.25,194.50,186.00,191.65,190.00,185.15,81,2818,536657.00,
500214,ION EXCHANGE,XT,Q,504.00,509.50,485.00,498.10,505.80,494.70,85,4452,2230771.00,
500215,AGRO TECH FO,B ,Q,651.00,652.00,644.05,644.80,644.50,655.85,33,424,275090.00,
500219,JAIN IRRIG  ,A ,Q,113.70,114.30,111.60,112.65,112.65,113.00,1463,402026,45419923.00,
500220,JASCH INDUST,X ,Q,78.00,79.90,76.55,77.90,77.90,74.30,325,55409,4320358.00,
500223,JCT LTD     ,X ,Q,3.10,3.29,3.10,3.18,3.18,3.15,148,136611,438149.00,
500227,JINDAL POLYF,B ,Q,335.50,336.00,331.05,332.70,332.70,332.50,97,3411,1137929.00,
500228,JSWSL       ,A ,Q,308.00,313.00,306.75,309.70,309.70,307.85,1859,176025,54637122.00,
500231,UMANG DAIR  ,B ,Q,85.75,86.20,84.00,84.65,84.15,84.70,62,4052,346055.00,
500233,KAJARIA CER.,A ,Q,570.00,573.00,563.00,565.05,563.50,570.95,642,15814,8957342.00,
500234,KAKATIYA CEM,B ,Q,269.95,273.00,267.20,268.00,269.00,267.20,45,1208,325530.00,
500235,KALYANI STEL,B ,Q,332.20,339.20,328.70,330.90,330.00,329.90,514,21175,7072124.00,
500238,WHIRLPOOL   ,A ,Q,1532.65,1560.00,1530.05,1555.75,1556.00,1536.65,383,3657,5643710.00,
500239,KG DENIM    ,X ,Q,49.95,50.40,48.00,48.70,48.70,48.80,57,5282,259333.00,
500240,KINETIC ENG.,ST,Q,73.00,73.80,71.00,71.00,71.00,71.00,24,3521,256819.00,
500241,KIRL.BROS.  ,B ,Q,324.95,330.00,321.00,322.15,321.00,325.90,103,2515,817439.00,
500243,KIRL INDUS  ,B ,Q,1280.00,1280.00,1223.25,1246.40,1268.00,1250.80,11,207,258103.00,
500245,KIRL.FERROUS,B ,Q,88.80,90.65,88.80,89.80,89.80,89.25,295,89119,8006346.00,
500247,KOTAK MAH.BK,A ,Q,1119.05,1137.40,1063.20,1118.10,1118.10,1119.10,1967,97074,109550927.00,
500249,KSB PUMPS   ,B ,Q,798.95,802.00,786.15,798.35,800.00,797.15,110,2097,1672415.00,
500250,L.G.BALKRISH,B ,Q,1192.55,1205.00,1173.00,1183.40,1177.00,1177.40,123,1284,1522863.00,
500251,TRENT LTD.  ,A ,Q,365.50,370.05,362.00,366.65,366.65,367.30,494,18564,6799909.00,
500252,LAKSHMI MACH,A ,Q,7662.00,7700.00,7525.00,7565.35,7585.00,7662.75,358,1331,10142509.00,
500253,LIC HOUS.FIN,A ,Q,565.00,570.50,560.25,562.15,562.25,563.05,1232,69409,39313083.00,
500254,UTTAMVALUE  ,T ,Q,0.27,0.27,0.27,0.27,0.27,0.26,139,2433374,657010.00,
500255,LML LTD.    ,B ,Q,6.81,6.95,6.65,6.75,6.94,6.81,67,30738,208312.00,
500257,LUPIN LTD.  ,A ,Q,811.00,818.45,791.00,794.20,794.20,809.80,6133,185803,149101065.00,
500259,LYKA LABS   ,B ,Q,49.75,51.40,49.70,49.95,49.95,49.60,125,10971,550714.00,
500260,RAMCOCEM    ,A ,Q,780.50,791.15,777.40,787.85,785.65,785.25,323,6362,4994766.00,
500264,MAFATLAL IND,X ,Q,267.00,288.80,265.00,280.70,286.95,269.00,33,1118,307107.00,
500265,MAH.SEAMLESS,B ,Q,464.50,470.50,450.20,465.95,460.55,460.50,117,1554,717819.00,
500266,MAH.SCOOTER ,B ,Q,2512.00,2535.00,2504.60,2524.55,2510.00,2491.40,78,1105,2781459.00,
500267,MAJESTIC AUT,XT,Q,144.00,150.20,140.00,150.20,150.20,143.05,41,3479,520089.00,
500268,MANALI PETRO,B ,Q,36.40,36.80,35.25,35.35,35.35,36.50,476,130335,4672760.00,
500271,MFSL        ,A ,Q,459.00,459.00,452.60,455.55,455.55,451.85,367,8467,3858674.00,
500279,MIRC ELECT  ,B ,Q,52.40,53.80,51.20,52.15,52.35,51.85,1802,273534,14400889.00,
500280,CENTURY ENKA,B ,Q,367.90,372.45,361.50,363.75,363.75,363.10,433,13714,5032461.00,
500284,LORDS CHLORO,XT,Q,56.60,58.00,56.60,57.00,57.00,59.50,4,190,10942.00,
500285,SPICEJET LTD,B ,Q,139.65,141.70,138.55,140.65,140.65,138.10,5087,989026,138669848.00,
500288,MOREPEN LAB.,B ,Q,36.00,36.00,34.90,35.50,35.50,35.55,512,167899,5956164.00,
500290,MRF LTD.    ,A ,Q,77200.00,77380.00,76850.00,77237.25,77250.00,77203.95,275,349,26926409.00,
500292,HEIDEL CEM  ,A ,Q,158.70,159.90,154.50,155.35,154.55,155.15,341,15151,2366937.00,
500294,NCC         ,A ,Q,130.70,131.75,129.50,129.90,129.90,130.20,945,245535,32082879.00,
500295,VEDL        ,A ,Q,285.30,289.30,280.00,281.35,281.35,285.40,4204,568261,161032332.00,
500296,NAHAR SPG.  ,B ,Q,95.00,98.05,94.10,96.30,96.00,93.20,169,6697,646359.00,
500298,NAT.PEROXIDE,B ,Q,2519.95,2628.00,2472.35,2606.70,2606.70,2509.75,504,6893,17774299.00,
500300,GRASIM IND. ,A ,Q,1085.15,1094.00,1073.15,1079.25,1078.25,1084.20,647,17182,18619543.00,
500302,PEL         ,A ,Q,2668.50,2668.50,2623.05,2633.10,2633.10,2661.50,1211,352435,932927535.00,
500304,NIIT LTD.   ,A ,Q,113.25,113.45,110.50,111.25,110.90,112.75,671,99908,11145794.00,
500306,JAYKAY      ,ST,Q,5.30,5.84,5.30,5.44,5.43,5.57,17,19275,103335.00,
500307,NIRLON      ,B ,Q,198.50,205.00,198.50,204.75,204.95,197.75,72,6601,1338036.00,
500312,ONGC CORPN  ,A ,Q,177.35,179.00,176.30,178.40,178.40,176.90,1669,215507,38303059.00,
500313,OIL COUNTRY ,B ,Q,31.95,32.25,31.70,31.90,31.90,31.95,110,16469,526022.00,
500314,ORIENT HOTEL,B ,Q,44.80,45.20,44.30,45.00,44.55,44.90,80,13183,592753.00,
500315,ORINTAL BANK,A ,Q,99.00,101.35,98.25,100.25,100.25,98.90,1946,526778,52641455.00,
500317,OSWAL AGRO. ,T ,Q,13.50,13.50,13.05,13.31,13.20,13.42,43,17300,231943.00,
500319,INDIAN SUCRO,XT,Q,25.65,25.65,23.65,25.15,25.15,24.75,11,4330,105635.00,
500322,PANYAM CEMEN,X ,Q,45.50,45.50,44.05,45.00,45.00,45.15,24,4132,185526.00,
500325,RELIANCE    ,A ,Q,912.95,917.75,911.40,916.05,916.05,909.75,3741,289846,265319274.00,
500327,PILITA      ,T ,Q,13.21,13.21,13.10,13.21,13.21,12.59,39,39630,522639.00,
500329,PENTAMED.G  ,X ,Q,0.59,0.59,0.56,0.56,0.56,0.56,41,115874,67674.00,
500330,RAYMOND     ,A ,Q,1012.00,1043.20,1001.20,1034.80,1034.80,990.05,2523,94121,96489972.00,
500331,PIDILITE    ,A ,Q,980.00,998.00,974.65,988.05,988.05,978.25,1362,34479,34212879.00,
500333,PIX TRANS   ,X ,Q,142.00,145.00,140.40,143.00,143.00,140.40,161,13175,1892422.00,
500335,BIRLA CORPN.,B ,Q,804.95,809.85,781.60,789.70,790.00,797.30,290,3223,2562245.00,
500336,SURYA ROSHNI,B ,Q,421.50,427.90,414.80,417.60,416.00,419.80,345,15573,6574050.00,
500337,PRIME SECUR.,B ,Q,45.20,47.10,44.70,45.85,45.75,44.40,159,17328,796672.00,
500338,PRISM CEMENT,B ,Q,117.40,117.40,113.75,114.35,114.35,116.20,347,40990,4733152.00,
500339,RAIN        ,A ,Q,380.85,380.90,374.25,375.95,375.95,378.15,1934,131129,49518985.00,
500343,AMJLAND     ,B ,Q,25.10,25.50,24.00,24.00,24.00,23.80,25,15269,367858.00,
500346,PUN.COMMUNI.,B ,Q,35.40,36.55,35.40,36.55,36.55,37.00,7,294,10626.00,
500350,RSWM  LTD   ,B ,Q,343.80,349.75,336.00,345.95,349.75,338.00,85,7783,2648780.00,
500354,RAJSH.SUGAR ,B ,Q,32.85,32.90,31.80,32.20,32.75,32.40,38,4913,158484.00,
500355,RALLIS INDIA,A ,Q,231.35,233.30,227.00,228.25,228.25,229.00,419,26632,6131175.00,
500356,RAMANEWS    ,B ,Q,27.85,27.90,27.00,27.15,27.15,27.20,78,19360,530986.00,
500357,RAMA PAPER  ,XT,Q,9.60,10.37,9.41,10.37,10.37,9.90,11,3930,37557.00,
500360,RAPICUT CARB,X ,Q,70.00,71.50,69.55,71.50,71.50,69.45,59,7815,550230.00,
500365,RMGALLOY    ,XT,Q,15.09,15.09,15.09,15.09,15.09,14.38,22,14013,211456.00,
500366,ROLTA (I)   ,B ,Q,62.15,63.45,61.85,62.25,62.25,61.85,1149,222760,13966499.00,
500367,RUBFILA INT.,X ,Q,77.70,90.00,77.70,79.90,79.50,76.20,240,52636,4214877.00,
500368,RUCHI SOYA  ,B ,Q,16.90,17.05,16.40,16.60,16.65,16.80,297,124582,2085733.00,
500370,SALORA INT. ,B ,Q,39.70,43.80,39.70,43.80,43.80,42.80,3,2100,87845.00,
500372,SAMTEL COL  ,Z ,Q,0.39,0.39,0.39,0.39,0.39,0.39,1,500,195.00,
500378,JINDAL SAW  ,A ,Q,125.30,129.10,125.30,126.40,126.00,126.00,755,99027,12616380.00,
500380,JK LAKSHMI  ,A ,Q,436.40,440.85,430.00,434.95,434.95,438.95,133,5289,2308872.00,
500387,SHREE CEMENT,A ,Q,17014.90,17317.70,17008.05,17108.35,17177.10,17042.65,134,240,4114442.00,
500388,SHREE KRISHN,XT,Q,29.85,29.85,29.85,29.85,29.85,31.40,5,1009,30118.00,
500390,REL INFRA   ,A ,Q,447.75,455.70,443.65,451.95,451.95,447.75,2029,165531,74542150.00,
500399,STEELCO GUJ.,X ,Q,7.98,7.98,7.08,7.20,7.20,7.01,10,398,2992.00,
500400,TATA POWER  ,A ,Q,84.00,85.30,83.95,85.05,85.10,84.25,656,162161,13710709.00,
500402,SPMLINFRA   ,B ,Q,102.90,104.60,102.55,103.10,102.55,103.15,34,6657,687272.00,
500403,SUNDARAM FAS,A ,Q,581.00,614.95,581.00,595.50,595.50,579.85,1437,45101,27140171.00,
500404,SUNFLAG IRON,B ,Q,86.10,89.80,86.10,87.45,87.40,86.50,1091,153365,13500270.00,
500405,SUPREME PET ,B ,Q,356.90,359.25,345.25,351.65,356.00,350.60,169,10163,3566448.00,
500407,SWARAJ ENGIN,B ,Q,2052.95,2057.00,1985.00,2005.60,2011.50,2054.20,115,909,1850009.00,
500408,TATA ELXSI  ,A ,Q,1032.00,1045.00,1025.80,1041.60,1041.60,1027.05,1161,33942,35286450.00,
500410,ACC LTD     ,A ,Q,1547.40,1557.80,1536.55,1542.45,1542.45,1553.35,548,7034,10881675.00,
500411,THERMAX     ,A ,Q,1089.00,1090.45,1071.90,1075.75,1075.75,1096.95,166,1248,1350309.00,
500412,THIRUMALAI  ,B ,Q,1930.00,1995.00,1930.00,1980.80,1980.80,1934.15,971,14416,28302230.00,
500413,THOMAS COOK ,B ,Q,279.70,285.00,277.20,280.15,280.15,279.70,748,36698,10291932.00,
500414,TIMEX GROUP ,XT,Q,47.00,48.45,47.00,48.00,47.65,46.15,81,68975,3336795.00,
500418,TOKYO PLAST ,B ,Q,91.20,100.00,91.20,97.90,97.35,96.00,84,1757,172003.00,
500420,TORRENT PHAR,A ,Q,1336.65,1336.65,1295.00,1299.20,1299.20,1321.70,592,6514,8506328.00,
500422,TRANSCHEM   ,X ,Q,34.15,36.95,34.05,35.25,34.60,36.50,65,3861,135625.00,
500425,AMBUJA CEME ,A ,Q,239.00,240.00,236.50,236.85,236.85,238.95,702,76983,18293838.00,
500426,UTLINDS     ,XT,Q,8.90,8.94,8.55,8.60,8.60,8.56,15,8747,75252.00,
500429,UNIPHOS ENT.,B ,Q,87.90,87.90,85.00,86.45,86.45,87.00,3,700,61153.00,
500439,VARD HOLDNG ,B ,Q,4120.00,4290.00,4120.00,4198.90,4198.90,4083.65,37,203,850355.00,
500440,HINDALCO    ,A ,Q,213.50,223.40,213.50,221.50,220.35,214.10,5020,902965,199383899.00,
500444,WEST COAS PA,B ,Q,276.15,285.80,275.30,276.90,276.90,273.50,559,17746,4971758.00,
500449,HIND.ORG.CHM,B ,Q,27.00,27.45,26.05,26.50,26.50,26.85,230,54148,1440654.00,
500450,MPIL CORP L ,X ,Q,191.50,210.50,191.50,210.50,210.50,200.50,2,60,11680.00,
500456,PAS.ACRYLON ,X ,Q,27.10,27.90,27.05,27.20,27.40,27.10,341,96389,2666087.00,
500458,KORE        ,XT,Q,3.60,3.60,3.60,3.60,3.60,3.60,1,3000,10800.00,
500459,PROCTER &GAM,A ,Q,9685.10,9841.15,9573.60,9594.00,9580.00,9592.00,208,566,5496327.00,
500460,MUKAND LTD. ,B ,Q,68.50,68.90,67.00,67.55,67.55,68.70,149,13742,935489.00,
500463,AGCNET      ,B ,Q,107.50,109.50,107.50,109.25,109.50,107.95,3,504,54187.00,
500464,UCAL FUEL   ,B ,Q,258.45,262.00,255.00,257.55,257.55,256.90,479,17767,4600963.00,
500467,HARR.MALAYAL,B ,Q,82.15,84.20,82.15,83.65,83.65,82.80,32,1965,163536.00,
500469,FEDERAL BANK,A ,Q,97.50,99.50,96.10,98.70,98.70,97.20,2927,714087,69697142.00,
500470,TATA STEEL  ,A ,Q,588.75,595.00,584.00,586.55,586.55,586.35,6263,478889,281970044.00,
500472,SKF INDIA   ,A ,Q,1864.00,1902.00,1807.35,1856.05,1856.05,1810.45,206,1974,3642784.00,
500477,ASHOK LEYL. ,A ,Q,147.70,148.80,145.65,146.25,146.25,146.40,6069,2188268,320372864.00,
500480,CUMMINS (I) ,A ,Q,741.00,767.45,741.00,750.00,750.00,769.15,1067,27594,20781763.00,
500483,TATA COMM   ,A ,Q,657.00,670.90,654.85,660.45,660.50,656.05,474,16398,10902264.00,
500488,ABBOTT (I)  ,B ,Q,5724.95,5781.95,5688.35,5765.70,5760.00,5698.60,61,218,1254954.00,
500490,BAJ HOLD INV,A ,Q,2642.20,2675.00,2634.00,2657.65,2636.50,2648.10,76,542,1437578.00,
500493,BHARAT FORGE,A ,Q,733.50,733.95,721.10,722.55,722.55,729.45,631,24872,18050433.00,
500495,ESCORTS LTD.,A ,Q,915.00,922.00,902.00,904.95,904.95,908.80,2064,87892,80182560.00,
500500,HIND.MOTORS ,T ,Q,8.09,8.13,7.81,8.01,8.02,7.81,70,18497,147313.00,
500510,LARSEN & TOU,A ,Q,1316.00,1331.30,1315.30,1326.25,1326.25,1311.10,2643,101908,135188391.00,
500520,MAH & MAH   ,A ,Q,769.50,788.00,769.50,786.00,786.00,769.45,2139,87833,68808559.00,
500530,BOSCH LTD   ,A ,Q,19989.30,20200.00,19754.30,19966.00,19966.00,19837.80,351,1097,21902031.00,
